515.24	1.2204807593933125
515.37	1.2352927252582728
515.5	1.2380274296495473
515.63	1.2402219337327236
515.76	1.2391567833375476
515.89	1.237451732728225
516.02	1.2329212235026865
516.15	1.2162639994584568
516.28	1.2364683007053474
516.4100000000001	1.2380378879184017
516.54	1.23227002857764
516.67	1.216657451312321
516.8	1.2238950273477684
516.93	1.2389348987898288
517.06	1.2372965128319424
517.19	1.2417928811038077
517.32	1.2195304994234322
517.4499999999999	1.2420927655372367
517.5799999999999	1.2230048085421739
517.71	1.2330129045670684
517.8399999999999	1.2282682069372048
517.97	1.2401491093149521
518.1	1.2146836829377576
518.23	1.2274475846117598
518.3599999999999	1.2316450104908216
518.49	1.2312637508804574
518.62	1.211705103580259
518.75	1.2205968708164592
518.88	1.2418114158772322
519.01	1.2367152746080448
519.14	1.2388317559549364
519.27	1.2343925066546877
519.4	1.2224093064856063
519.5300000000001	1.2293962061942099
519.66	1.2269481068782717
519.79	1.2406805913944974
519.92	1.2341154164444996
520.0500000000001	1.2280210657953217
520.18	1.233299171714103
520.3100000000001	1.2410644266886168
520.44	1.2389804857244393
520.5699999999999	1.2296534729000819
520.6999999999999	1.2343488293634581
520.83	1.2410252038879488
520.9599999999999	1.226350490473202
521.09	1.225756150827648
521.22	1.23648478837224
521.35	1.2271884039618672
521.4799999999999	1.2386440071269216
521.61	1.2154765342987388
521.74	1.2346113590532057
521.87	1.2349105281232178
522.	1.208121838219214
522.13	1.2354938815727627
522.26	1.2233723941426848
522.39	1.2419867283114858
522.52	1.2294936292868586
522.6500000000001	1.241064908082153
522.78	1.2288228168107838
522.91	1.224555825976792
523.04	1.2302382400089467
523.1700000000001	1.22263973450318
523.3	1.235785791576232
523.4300000000001	1.2373539904866253
523.5600000000001	1.2226737892617636
523.6899999999999	1.2338715402728555
523.8199999999999	1.2410777260625208
523.9499999999999	1.219316650787422
524.08	1.2164305157497275
524.21	1.2282234439606363
524.34	1.2458253156775123
524.47	1.223003287574316
524.5999999999999	1.2310666286333756
524.7299999999999	1.2359454770876186
524.86	1.2304968264028364
524.9900000000001	1.2214496566821338
525.12	1.2296523462310889
525.25	1.2414239228015616
525.38	1.2321425658386642
525.5099999999999	1.2245206491007128
525.64	1.243184229243992
525.77	1.2382237119369686
525.9000000000001	1.2228935907640226
526.03	1.2199039303580994
526.16	1.2302364913875943
526.29	1.2470263762136753
526.42	1.2391629710467706
526.55	1.2476359180753167
526.6800000000001	1.2324497707899034
526.81	1.2350647350509625
526.9399999999999	1.2262466552336442
527.0699999999999	1.2150458613345712
527.2	1.2069027771839913
527.3299999999999	1.2121779109479032
527.46	1.2183015719849923
527.59	1.2326177823043702
527.7199999999999	1.2336179346737064
527.8499999999999	1.2370504782638267
527.98	1.2221714785132218
528.11	1.2232073302647963
528.24	1.2335033419419748
528.37	1.2186804606452202
528.5	1.2387484051672786
528.6299999999999	1.2345517249515956
528.76	1.2253080193671946
528.89	1.2304983239860363
529.0200000000001	1.2503057068347498
529.15	1.2221945969047094
529.28	1.2304613028169356
529.41	1.212650913121301
529.54	1.2202571954916848
529.67	1.236996007007501
529.8	1.2339490974894662
529.9300000000001	1.2248636479947046
530.06	1.2345084017423262
530.1899999999999	1.2267300093292581
530.32	1.2261647553005242
530.4499999999999	1.2304345531954104
530.5799999999999	1.2269752800357392
530.71	1.2415189501377675
530.84	1.2289445424456507
530.9699999999999	1.2317112834299322
531.1	1.23494237588036
531.23	1.2336279172071754
531.3599999999999	1.223750070469078
531.49	1.219162969093745
531.62	1.2223661813419
531.75	1.223831415117623
531.88	1.2135038226310555
532.01	1.2162978348033953
532.14	1.220682764319144
532.27	1.2164433389869505
532.4	1.2226548407216935
532.53	1.2177796357032202
532.66	1.2171602633968848
532.79	1.2145672402494976
532.92	1.2195459929062524
533.0500000000001	1.2045962612211178
533.18	1.2185452683240678
533.31	1.206271582854703
533.44	1.2103527328824157
533.5699999999999	1.2073321558388939
533.6999999999999	1.2170332607800058
533.83	1.2110888601140242
533.96	1.194068828844283
534.0899999999999	1.200453714338049
534.22	1.1954445337187272
534.35	1.1953379552572014
534.4799999999999	1.1822733087726742
534.61	1.1863122285039183
534.74	1.168599040029638
534.87	1.1769572062637295
535.	1.151044360764419
535.13	1.156589439457465
535.26	1.1450518294701588
535.39	1.1216130423102364
535.52	1.090509744643968
535.65	1.0639759741637194
535.7800000000001	1.0326183418665769
535.91	0.974453250698287
536.04	0.9155245021753247
536.1700000000001	0.8824576980990756
536.3	0.7902778702687066
536.43	0.6256429950998982
536.5600000000001	0.5100399076745867
536.69	0.38460771293873985
536.8199999999999	0.40133574479269823
536.95	0.5039805801743851
537.08	0.6891960641909589
537.2099999999999	0.8023181792000714
537.34	0.9068318251831681
